,user_id,session_date,session_duration_minutes,workout_module_used,calories_burned,completed_goal_checkin,signup_date,age,gender,goal,last_login_date,dropoff_flag,Age Group,sub_duration_days,goal_reached_numeric
1861,U0108,2025-07-12,65,Strength,579.16,Yes,2025-05-03,45,M,Lose Weight,2025-07-31,No,Mid,89,1
1862,U0108,2025-07-13,10,Yoga,53.45,Yes,2025-05-03,45,M,Lose Weight,2025-07-31,No,Mid,89,1
1863,U0108,2025-07-16,65,HIIT,328.67,Yes,2025-05-03,45,M,Lose Weight,2025-07-31,No,Mid,89,1
1864,U0108,2025-07-20,25,Strength,147.34,Yes,2025-05-03,45,M,Lose Weight,2025-07-31,No,Mid,89,1
1865,U0108,2025-07-22,57,HIIT,540.89,Yes,2025-05-03,45,M,Lose Weight,2025-07-31,No,Mid,89,1
1866,U0108,2025-07-31,72,Strength,445.65,Yes,2025-05-03,45,M,Lose Weight,2025-07-31,No,Mid,89,1
1867,U0109,2025-05-03,55,Cardio,420.63,No,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,0
1868,U0109,2025-05-08,48,Yoga,452.06,Yes,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,1
1869,U0109,2025-05-29,75,Strength,620.15,No,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,0
1870,U0109,2025-06-02,66,HIIT,617.6,Yes,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,1
1871,U0109,2025-06-16,27,HIIT,236.75,Yes,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,1
1872,U0109,2025-06-20,80,Cardio,405.95,No,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,0
1873,U0109,2025-06-25,61,HIIT,378.54,Yes,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,1
1874,U0109,2025-07-04,61,Stretching,354.19,No,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,0
1875,U0109,2025-07-09,42,Cardio,418.59,No,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,0
1876,U0109,2025-07-12,83,Cardio,599.12,Yes,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,1
1877,U0109,2025-07-25,28,Yoga,200.75,Yes,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,1
1878,U0109,2025-07-26,69,HIIT,658.23,Yes,2025-05-03,24,M,Lose Weight,2025-07-26,No,Mid,84,1
1879,U0110,2025-05-11,56,Cardio,369.59,No,2025-05-11,22,M,Build Muscle,2025-07-27,No,Young,77,0
1880,U0110,2025-05-14,70,Yoga,683.78,Yes,2025-05-11,22,M,Build Muscle,2025-07-27,No,Young,77,1
1881,U0110,2025-06-06,68,Strength,437.61,No,2025-05-11,22,M,Build Muscle,2025-07-27,No,Young,77,0
1882,U0110,2025-06-15,48,Yoga,283.64,No,2025-05-11,22,M,Build Muscle,2025-07-27,No,Young,77,0
1883,U0110,2025-06-26,56,HIIT,300.56,No,2025-05-11,22,M,Build Muscle,2025-07-27,No,Young,77,0
1884,U0110,2025-07-27,31,Cardio,246.56,Yes,2025-05-11,22,M,Build Muscle,2025-07-27,No,Young,77,1
1885,U0111,2025-05-01,49,HIIT,365.1,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1886,U0111,2025-05-04,37,Strength,194.48,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1887,U0111,2025-05-06,39,Stretching,315.6,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1888,U0111,2025-05-12,51,Yoga,334.06,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1889,U0111,2025-05-13,23,Cardio,218.05,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1890,U0111,2025-05-14,64,HIIT,566.11,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1891,U0111,2025-05-15,81,Cardio,484.99,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1892,U0111,2025-05-17,62,Stretching,479.99,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1893,U0111,2025-05-19,23,Strength,223.01,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1894,U0111,2025-05-21,42,Strength,359.46,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1895,U0111,2025-05-22,59,HIIT,506.18,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1896,U0111,2025-05-24,69,Cardio,518.07,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1897,U0111,2025-05-27,48,HIIT,291.91,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1898,U0111,2025-06-01,34,Strength,311.64,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1899,U0111,2025-06-09,28,Cardio,250.5,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1900,U0111,2025-06-13,47,HIIT,441.87,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1901,U0111,2025-06-16,31,Yoga,171.87,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1902,U0111,2025-06-22,75,HIIT,523.12,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1903,U0111,2025-06-24,59,Strength,363.88,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1904,U0111,2025-06-29,67,Strength,380.87,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1905,U0111,2025-07-03,33,HIIT,233.22,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1906,U0111,2025-07-05,47,Yoga,323.79,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1907,U0111,2025-07-07,34,Cardio,174.86,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1908,U0111,2025-07-11,71,Cardio,440.5,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1909,U0111,2025-07-12,41,Strength,231.09,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1910,U0111,2025-07-15,88,Cardio,730.36,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1911,U0111,2025-07-19,56,Cardio,487.14,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1912,U0111,2025-07-21,77,Cardio,690.32,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1913,U0111,2025-07-22,43,HIIT,376.14,No,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,0
1914,U0111,2025-07-29,39,Cardio,387.08,Yes,2025-05-01,38,F,Lose Weight,2025-07-29,No,Mid,89,1
1915,U0112,2025-05-02,20,Strength,192.94,No,2025-05-02,35,F,Lose Weight,2025-07-30,No,Mid,89,0
1916,U0112,2025-05-27,35,Strength,318.54,Yes,2025-05-02,35,F,Lose Weight,2025-07-30,No,Mid,89,1
1917,U0112,2025-06-03,41,HIIT,300.55,No,2025-05-02,35,F,Lose Weight,2025-07-30,No,Mid,89,0
1918,U0112,2025-06-15,88,Cardio,841.91,Yes,2025-05-02,35,F,Lose Weight,2025-07-30,No,Mid,89,1
1919,U0112,2025-06-27,83,HIIT,421.92,No,2025-05-02,35,F,Lose Weight,2025-07-30,No,Mid,89,0
1920,U0112,2025-07-30,68,Strength,611.8,No,2025-05-02,35,F,Lose Weight,2025-07-30,No,Mid,89,0
1921,U0113,2025-05-01,11,Yoga,66.1,Yes,2025-05-01,42,F,Lose Weight,2025-07-29,No,Mid,89,1
1922,U0113,2025-05-30,24,Cardio,121.5,Yes,2025-05-01,42,F,Lose Weight,2025-07-29,No,Mid,89,1
1923,U0113,2025-06-11,81,Cardio,727.59,Yes,2025-05-01,42,F,Lose Weight,2025-07-29,No,Mid,89,1
1924,U0113,2025-06-21,28,Stretching,184.71,No,2025-05-01,42,F,Lose Weight,2025-07-29,No,Mid,89,0
1925,U0113,2025-06-27,76,Cardio,570.86,Yes,2025-05-01,42,F,Lose Weight,2025-07-29,No,Mid,89,1
1926,U0113,2025-06-28,87,Yoga,551.53,No,2025-05-01,42,F,Lose Weight,2025-07-29,No,Mid,89,0
1927,U0113,2025-07-28,52,Cardio,285.74,Yes,2025-05-01,42,F,Lose Weight,2025-07-29,No,Mid,89,1
1928,U0113,2025-07-29,50,HIIT,480.64,No,2025-05-01,42,F,Lose Weight,2025-07-29,No,Mid,89,0
1929,U0114,2025-05-09,15,HIIT,123.16,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1930,U0114,2025-05-13,88,Strength,705.01,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1931,U0114,2025-05-15,85,Stretching,617.46,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1932,U0114,2025-05-17,89,Stretching,781.9,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1933,U0114,2025-05-19,83,Cardio,417.05,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1934,U0114,2025-05-21,30,Cardio,260.28,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1935,U0114,2025-05-28,27,Cardio,189.36,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1936,U0114,2025-05-30,85,Stretching,448.35,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1937,U0114,2025-06-02,77,Cardio,745.27,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1938,U0114,2025-06-04,72,Strength,587.44,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1939,U0114,2025-06-14,70,Cardio,424.52,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1940,U0114,2025-06-15,69,HIIT,470.59,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1941,U0114,2025-06-22,68,Cardio,677.77,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1942,U0114,2025-06-23,55,HIIT,535.52,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1943,U0114,2025-06-24,79,Cardio,729.82,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1944,U0114,2025-06-26,13,Strength,120.95,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1945,U0114,2025-06-27,70,Cardio,579.63,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1946,U0114,2025-06-28,82,Cardio,816.47,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1947,U0114,2025-07-02,28,HIIT,268.55,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1948,U0114,2025-07-06,64,Yoga,599.51,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1949,U0114,2025-07-08,45,Strength,288.98,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1950,U0114,2025-07-10,66,Cardio,455.38,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1951,U0114,2025-07-12,51,Strength,444.34,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1952,U0114,2025-07-13,10,HIIT,64.06,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1953,U0114,2025-07-17,59,Yoga,458.57,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1954,U0114,2025-07-19,21,Cardio,147.32,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1955,U0114,2025-07-20,46,Cardio,311.96,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1956,U0114,2025-07-22,31,Strength,301.34,No,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,0
1957,U0114,2025-07-28,30,HIIT,194.48,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1958,U0114,2025-07-29,49,HIIT,267.39,Yes,2025-05-09,27,F,Stay Active,2025-07-29,No,Mid,81,1
1959,U0115,2025-05-02,34,Strength,240.78,No,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,0
1960,U0115,2025-05-11,75,Yoga,552.57,No,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,0
1961,U0115,2025-05-13,12,Yoga,100.64,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1962,U0115,2025-05-24,73,Strength,451.09,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1963,U0115,2025-05-25,15,Cardio,79.92,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1964,U0115,2025-06-05,24,Strength,153.87,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1965,U0115,2025-06-06,33,HIIT,308.33,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1966,U0115,2025-06-07,82,Yoga,792.0,No,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,0
1967,U0115,2025-06-09,72,Stretching,381.78,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1968,U0115,2025-06-13,27,Strength,226.01,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1969,U0115,2025-06-17,38,HIIT,341.84,No,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,0
1970,U0115,2025-06-19,13,Cardio,105.5,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1971,U0115,2025-06-20,70,Strength,416.0,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1972,U0115,2025-06-21,89,Cardio,609.11,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1973,U0115,2025-06-25,51,HIIT,425.47,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1974,U0115,2025-06-29,76,Strength,409.8,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1975,U0115,2025-06-30,77,Strength,712.23,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1976,U0115,2025-07-01,46,Yoga,308.84,No,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,0
1977,U0115,2025-07-04,61,HIIT,403.98,No,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,0
1978,U0115,2025-07-11,38,Strength,290.28,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1979,U0115,2025-07-14,69,HIIT,615.78,No,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,0
1980,U0115,2025-07-15,74,HIIT,545.54,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1981,U0115,2025-07-17,62,HIIT,366.59,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1982,U0115,2025-07-25,59,HIIT,426.42,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1983,U0115,2025-07-26,75,Cardio,475.01,Yes,2025-05-02,50,M,Lose Weight,2025-07-26,No,Adult,85,1
1984,U0116,2025-05-12,25,Strength,154.95,Yes,2025-05-12,29,F,Stay Active,2025-07-28,No,Mid,77,1
1985,U0116,2025-06-28,68,Stretching,399.53,Yes,2025-05-12,29,F,Stay Active,2025-07-28,No,Mid,77,1
1986,U0116,2025-07-12,82,Cardio,705.99,No,2025-05-12,29,F,Stay Active,2025-07-28,No,Mid,77,0
1987,U0116,2025-07-13,56,Cardio,524.28,No,2025-05-12,29,F,Stay Active,2025-07-28,No,Mid,77,0
1988,U0116,2025-07-24,80,Cardio,771.91,Yes,2025-05-12,29,F,Stay Active,2025-07-28,No,Mid,77,1
1989,U0116,2025-07-28,75,Cardio,562.26,Yes,2025-05-12,29,F,Stay Active,2025-07-28,No,Mid,77,1
1990,U0117,2025-05-01,17,Cardio,85.9,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
1991,U0117,2025-05-02,34,Cardio,233.73,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
1992,U0117,2025-05-04,79,Cardio,709.57,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
1993,U0117,2025-05-05,62,Cardio,600.08,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
1994,U0117,2025-05-07,82,HIIT,417.77,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
1995,U0117,2025-05-08,39,Cardio,360.94,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
1996,U0117,2025-05-09,50,Cardio,267.86,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
1997,U0117,2025-05-12,45,Yoga,272.81,No,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,0
1998,U0117,2025-05-16,44,Strength,408.93,No,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,0
1999,U0117,2025-05-22,41,Cardio,232.22,No,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,0
2000,U0117,2025-05-24,28,Strength,171.48,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2001,U0117,2025-05-26,68,HIIT,582.19,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2002,U0117,2025-05-27,85,Cardio,779.44,No,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,0
2003,U0117,2025-06-09,74,Yoga,483.62,No,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,0
2004,U0117,2025-06-12,68,Cardio,666.44,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2005,U0117,2025-06-13,10,Strength,71.87,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2006,U0117,2025-06-19,23,HIIT,227.0,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2007,U0117,2025-06-22,71,Cardio,381.78,No,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,0
2008,U0117,2025-06-24,73,Strength,409.2,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2009,U0117,2025-06-26,62,Strength,350.27,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2010,U0117,2025-06-29,10,Cardio,90.75,No,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,0
2011,U0117,2025-06-30,13,Strength,90.56,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2012,U0117,2025-07-09,16,Yoga,128.87,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2013,U0117,2025-07-13,30,Cardio,169.71,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2014,U0117,2025-07-15,20,Strength,101.57,No,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,0
2015,U0117,2025-07-19,84,HIIT,594.47,No,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,0
2016,U0117,2025-07-22,35,Yoga,278.4,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2017,U0117,2025-07-27,57,Stretching,317.11,Yes,2025-05-01,51,F,Build Muscle,2025-07-27,No,Adult,87,1
2018,U0118,2025-05-17,65,Strength,337.74,No,2025-05-11,33,M,Stay Active,2025-07-21,No,Mid,71,0
2019,U0118,2025-05-24,28,Cardio,235.49,No,2025-05-11,33,M,Stay Active,2025-07-21,No,Mid,71,0
2020,U0118,2025-06-02,37,Strength,357.98,Yes,2025-05-11,33,M,Stay Active,2025-07-21,No,Mid,71,1
2021,U0118,2025-06-15,39,HIIT,257.56,Yes,2025-05-11,33,M,Stay Active,2025-07-21,No,Mid,71,1
2022,U0118,2025-06-26,49,Yoga,441.54,Yes,2025-05-11,33,M,Stay Active,2025-07-21,No,Mid,71,1
2023,U0118,2025-07-05,36,Yoga,233.0,No,2025-05-11,33,M,Stay Active,2025-07-21,No,Mid,71,0
2024,U0118,2025-07-21,63,HIIT,590.09,Yes,2025-05-11,33,M,Stay Active,2025-07-21,No,Mid,71,1
2025,U0119,2025-05-01,30,Cardio,229.76,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2026,U0119,2025-05-09,18,Cardio,128.44,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2027,U0119,2025-05-20,32,Cardio,224.84,No,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,0
2028,U0119,2025-05-21,35,HIIT,203.73,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2029,U0119,2025-05-27,41,Cardio,244.48,No,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,0
2030,U0119,2025-05-30,41,HIIT,266.87,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2031,U0119,2025-06-01,47,Strength,369.66,No,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,0
2032,U0119,2025-06-04,15,HIIT,98.92,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2033,U0119,2025-06-05,12,Strength,118.66,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2034,U0119,2025-06-06,74,HIIT,659.67,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2035,U0119,2025-06-07,54,HIIT,405.7,No,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,0
2036,U0119,2025-06-09,74,Yoga,421.87,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2037,U0119,2025-06-13,55,Cardio,327.15,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2038,U0119,2025-06-17,61,Cardio,568.31,No,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,0
2039,U0119,2025-06-19,18,Stretching,163.0,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2040,U0119,2025-06-23,45,Strength,415.88,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2041,U0119,2025-07-04,17,Cardio,137.69,Yes,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,1
2042,U0119,2025-07-08,28,Yoga,267.98,No,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,0
2043,U0119,2025-07-22,56,HIIT,461.31,No,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,0
2044,U0119,2025-07-24,53,Stretching,328.76,No,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,0
2045,U0119,2025-07-29,28,Strength,255.27,No,2025-05-01,25,F,Stay Active,2025-07-29,No,Mid,89,0
2046,U0120,2025-05-24,62,Stretching,451.55,Yes,2025-05-24,18,F,Lose Weight,2025-07-02,Yes,Young,39,1
2047,U0120,2025-05-30,58,Strength,559.09,No,2025-05-24,18,F,Lose Weight,2025-07-02,Yes,Young,39,0
2048,U0120,2025-06-27,19,Cardio,156.32,No,2025-05-24,18,F,Lose Weight,2025-07-02,Yes,Young,39,0
2049,U0120,2025-06-30,45,HIIT,357.12,No,2025-05-24,18,F,Lose Weight,2025-07-02,Yes,Young,39,0
2050,U0120,2025-07-02,75,Cardio,525.7,Yes,2025-05-24,18,F,Lose Weight,2025-07-02,Yes,Young,39,1
2051,U0121,2025-05-01,67,Yoga,387.25,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2052,U0121,2025-05-03,14,Stretching,121.35,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2053,U0121,2025-05-04,21,Cardio,207.76,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2054,U0121,2025-05-07,47,Strength,455.21,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2055,U0121,2025-05-08,75,HIIT,476.32,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2056,U0121,2025-05-11,19,Cardio,160.03,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2057,U0121,2025-05-20,32,HIIT,270.43,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2058,U0121,2025-05-24,25,Yoga,236.26,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2059,U0121,2025-05-29,14,HIIT,124.0,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2060,U0121,2025-06-02,19,Cardio,101.88,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2061,U0121,2025-06-04,55,HIIT,478.11,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2062,U0121,2025-06-05,11,Cardio,55.34,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2063,U0121,2025-06-10,33,Strength,302.62,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2064,U0121,2025-06-12,25,Strength,141.5,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2065,U0121,2025-06-19,66,Strength,447.73,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2066,U0121,2025-06-20,81,Strength,714.54,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2067,U0121,2025-06-23,63,Cardio,405.36,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2068,U0121,2025-06-24,42,Cardio,370.45,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2069,U0121,2025-07-03,48,Strength,245.9,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2070,U0121,2025-07-07,48,Strength,293.37,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2071,U0121,2025-07-09,33,Cardio,221.91,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2072,U0121,2025-07-13,12,HIIT,74.49,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2073,U0121,2025-07-14,32,Stretching,177.46,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2074,U0121,2025-07-16,81,Cardio,645.47,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2075,U0121,2025-07-17,49,HIIT,347.3,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2076,U0121,2025-07-24,82,Strength,594.1,No,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,0
2077,U0121,2025-07-27,15,HIIT,86.73,Yes,2025-05-01,44,F,Lose Weight,2025-07-27,No,Mid,87,1
2078,U0122,2025-05-05,78,Cardio,645.2,Yes,2025-05-05,32,M,Stay Active,2025-07-31,No,Mid,87,1
2079,U0122,2025-05-23,37,Cardio,228.54,No,2025-05-05,32,M,Stay Active,2025-07-31,No,Mid,87,0
2080,U0122,2025-05-24,61,Yoga,570.31,No,2025-05-05,32,M,Stay Active,2025-07-31,No,Mid,87,0
2081,U0122,2025-05-26,61,Cardio,329.99,Yes,2025-05-05,32,M,Stay Active,2025-07-31,No,Mid,87,1
2082,U0122,2025-05-28,13,Strength,124.12,Yes,2025-05-05,32,M,Stay Active,2025-07-31,No,Mid,87,1
